-0.0068974,0.0968345,-0.0011514,0.0274404,0.0719869,-0.0089042,0.0488157,0.0501552,-0.0114487,0.0678256,0.0257115,-0.0174517,0.0833213,0.0069851,-0.0120527,0.0278005,-0.0012011,0.0078130,0.0323606,-0.0272950,-0.0054726,0.0383522,-0.0407829,-0.0184238,0.0499491,-0.0474973,-0.0499387,0.0008239,-0.0048507,0.0069197,0.0028669,-0.0415300,-0.0077601,0.0059754,-0.0593353,-0.0310256,0.0162274,-0.0773455,-0.0514675,-0.0191043,-0.0012188,-0.0037417,-0.0223105,-0.0322067,-0.0158194,-0.0192012,-0.0526676,-0.0343019,-0.0117479,-0.0724339,-0.0523901,-0.0351916,0.0137031,-0.0139693,-0.0397573,-0.0081572,-0.0198226,-0.0382352,-0.0281921,-0.0320644,-0.0337533,-0.0435400,-0.0497106,-0.0014686,0.0019986
-0.0060567,0.0969637,-0.0025098,0.0279857,0.0710729,-0.0099289,0.0501353,0.0499521,-0.0099364,0.0707880,0.0266496,-0.0119383,0.0870042,0.0081975,-0.0015858,0.0282142,-0.0006711,0.0083562,0.0327040,-0.0276646,-0.0041765,0.0382506,-0.0418975,-0.0160829,0.0498875,-0.0506448,-0.0460873,0.0009950,-0.0047074,0.0067594,0.0034412,-0.0407970,-0.0073633,0.0063733,-0.0585507,-0.0305859,0.0155490,-0.0771315,-0.0506949,-0.0187729,-0.0015121,-0.0041628,-0.0225304,-0.0322089,-0.0157851,-0.0198841,-0.0529461,-0.0346205,-0.0132151,-0.0733918,-0.0520058,-0.0350673,0.0127555,-0.0148130,-0.0397179,-0.0084860,-0.0200109,-0.0382042,-0.0288461,-0.0314906,-0.0344016,-0.0443454,-0.0487916,0.0015572,0.0021689
-0.0070529,0.0952990,0.0071430,0.0273417,0.0692273,-0.0046771,0.0510235,0.0529795,-0.0052295,0.0733441,0.0335307,-0.0103007,0.0926342,0.0180997,-0.0021219,0.0272937,-0.0000016,0.0078532,0.0343137,-0.0271868,-0.0038573,0.0399219,-0.0448447,-0.0153520,0.0488768,-0.0538481,-0.0465758,0.0012035,-0.0053946,0.0067494,0.0039282,-0.0424655,-0.0058535,0.0040530,-0.0606837,-0.0307516,0.0111535,-0.0809812,-0.0487314,-0.0180990,-0.0014359,-0.0034108,-0.0234618,-0.0325850,-0.0149122,-0.0211134,-0.0524652,-0.0309426,-0.0192899,-0.0752233,-0.0506619,-0.0347192,0.0130647,-0.0139091,-0.0415285,-0.0083755,-0.0176722,-0.0428476,-0.0286809,-0.0273434,-0.0423728,-0.0463415,-0.0447045,0.0021916,-0.0025025
-0.0119498,0.0909168,0.0301684,0.0226572,0.0703180,0.0097951,0.0477017,0.0568442,-0.0001937,0.0721806,0.0411409,-0.0151743,0.0914188,0.0283594,-0.0170886,0.0276818,0.0009571,0.0038790,0.0354920,-0.0266830,-0.0093273,0.0409456,-0.0439237,-0.0204656,0.0465036,-0.0569780,-0.0495780,0.0016137,-0.0055369,0.0044061,0.0037527,-0.0435977,-0.0072099,0.0007585,-0.0610404,-0.0313404,0.0020470,-0.0833142,-0.0492291,-0.0187651,-0.0021004,-0.0011077,-0.0243455,-0.0329794,-0.0142154,-0.0263577,-0.0515056,-0.0285970,-0.0286377,-0.0739824,-0.0488657,-0.0367994,0.0144732,-0.0058471,-0.0438289,-0.0077796,-0.0103392,-0.0483414,-0.0270825,-0.0209953,-0.0507206,-0.0430618,-0.0377955,-0.0027614,-0.0025228
-0.0128852,0.0865463,0.0405924,0.0211428,0.0689449,0.0198201,0.0466521,0.0580349,0.0056989,0.0717888,0.0465501,-0.0114119,0.0910645,0.0370419,-0.0161298,0.0261415,0.0002860,0.0033686,0.0350712,-0.0276060,-0.0088501,0.0405204,-0.0449934,-0.0171647,0.0449467,-0.0592291,-0.0444920,0.0021433,-0.0053713,0.0036972,0.0022263,-0.0434160,-0.0099028,-0.0017423,-0.0614893,-0.0296982,-0.0022839,-0.0823448,-0.0477687,-0.0189253,-0.0017500,-0.0013806,-0.0235021,-0.0322104,-0.0148757,-0.0269114,-0.0516211,-0.0292541,-0.0272115,-0.0736651,-0.0457532,-0.0367244,0.0149972,-0.0041190,-0.0423136,-0.0074220,-0.0102823,-0.0463302,-0.0253980,-0.0210708,-0.0481204,-0.0412927,-0.0353339,-0.0012749,-0.0095986
-0.0115041,0.0846060,0.0418907,0.0220050,0.0672547,0.0204551,0.0478995,0.0579711,0.0051195,0.0727405,0.0491040,-0.0147852,0.0907807,0.0413077,-0.0221072,0.0258275,0.0003672,0.0029755,0.0344847,-0.0278506,-0.0089667,0.0396936,-0.0457416,-0.0164961,0.0441870,-0.0596753,-0.0432752,0.0021327,-0.0053279,0.0037152,0.0010892,-0.0435872,-0.0094378,-0.0037136,-0.0619287,-0.0276454,-0.0051587,-0.0836941,-0.0443300,-0.0186043,-0.0016265,-0.0011616,-0.0236059,-0.0320909,-0.0142383,-0.0269360,-0.0521105,-0.0283231,-0.0275493,-0.0744659,-0.0434679,-0.0365151,0.0151000,-0.0034431,-0.0428763,-0.0067358,-0.0090492,-0.0471857,-0.0248594,-0.0191808,-0.0486800,-0.0420945,-0.0333883,-0.0017360,-0.0067621
-0.0100326,0.0855959,0.0418634,0.0235483,0.0669482,0.0187796,0.0495265,0.0586699,0.0036494,0.0733236,0.0504755,-0.0175693,0.0922824,0.0426656,-0.0248525,0.0256765,0.0008142,0.0024753,0.0345274,-0.0270810,-0.0093562,0.0386067,-0.0471201,-0.0173382,0.0429471,-0.0597123,-0.0448371,0.0018802,-0.0052523,0.0038028,0.0002221,-0.0428456,-0.0086705,-0.0047779,-0.0614092,-0.0283189,-0.0062134,-0.0831979,-0.0430409,-0.0182685,-0.0016354,-0.0004420,-0.0249276,-0.0321159,-0.0136711,-0.0266876,-0.0507828,-0.0274385,-0.0289548,-0.0734845,-0.0444998,-0.0366442,0.0150059,-0.0029111,-0.0436359,-0.0061596,-0.0079903,-0.0477660,-0.0246697,-0.0183607,-0.0493628,-0.0422205,-0.0334677,0.0004237,0.0021622
-0.0090017,0.0856541,0.0434509,0.0244625,0.0673298,0.0193462,0.0504887,0.0587564,0.0037567,0.0748385,0.0510876,-0.0179320,0.0936514,0.0429090,-0.0257789,0.0261587,0.0002456,0.0018731,0.0337823,-0.0276449,-0.0098227,0.0374649,-0.0481764,-0.0174944,0.0412381,-0.0613038,-0.0450771,0.0019087,-0.0054274,0.0037656,-0.0003130,-0.0429340,-0.0087966,-0.0057638,-0.0610870,-0.0287316,-0.0074960,-0.0827188,-0.0439357,-0.0186087,-0.0015799,-0.0000206,-0.0250296,-0.0317707,-0.0137516,-0.0271324,-0.0504634,-0.0284846,-0.0299897,-0.0722865,-0.0459669,-0.0367131,0.0155340,-0.0017033,-0.0438903,-0.0059654,-0.0065575,-0.0485612,-0.0247861,-0.0174402,-0.0502102,-0.0412951,-0.0328185,0.0008845,0.0010656
-0.0086840,0.0853499,0.0426099,0.0246497,0.0673437,0.0188527,0.0502807,0.0583494,0.0036415,0.0749613,0.0513040,-0.0170040,0.0938766,0.0439734,-0.0236080,0.0261307,-0.0000726,0.0019235,0.0333394,-0.0282181,-0.0092196,0.0367948,-0.0488155,-0.0163739,0.0399214,-0.0630103,-0.0436393,0.0019991,-0.0054360,0.0036688,-0.0004219,-0.0426285,-0.0088506,-0.0057114,-0.0605982,-0.0282521,-0.0079633,-0.0825292,-0.0436263,-0.0187589,-0.0014705,-0.0001496,-0.0245632,-0.0315691,-0.0137537,-0.0271714,-0.0505550,-0.0287910,-0.0295783,-0.0721698,-0.0456092,-0.0367352,0.0157130,-0.0017332,-0.0437197,-0.0059606,-0.0062655,-0.0486064,-0.0244769,-0.0169370,-0.0501188,-0.0412277,-0.0319976,0.0007534,-0.0009932
-0.0091789,0.0855749,0.0422331,0.0242388,0.0674261,0.0192062,0.0501836,0.0589276,0.0049455,0.0752284,0.0519612,-0.0142570,0.0948905,0.0448054,-0.0191489,0.0260755,0.0001411,0.0021524,0.0333577,-0.0289723,-0.0079662,0.0367846,-0.0490946,-0.0154108,0.0397497,-0.0639092,-0.0423358,0.0020653,-0.0052398,0.0033659,-0.0000523,-0.0430374,-0.0085662,-0.0048151,-0.0608219,-0.0279492,-0.0073180,-0.0832241,-0.0435589,-0.0185875,-0.0014284,-0.0006192,-0.0241145,-0.0319499,-0.0136951,-0.0268561,-0.0511710,-0.0289035,-0.0287478,-0.0731183,-0.0456764,-0.0366862,0.0159669,-0.0023228,-0.0434615,-0.0060318,-0.0067464,-0.0486054,-0.0247118,-0.0174347,-0.0497762,-0.0419774,-0.0324640,0.0010354,-0.0024552
-0.0093597,0.0849401,0.0455148,0.0241617,0.0670543,0.0209294,0.0498011,0.0585506,0.0040371,0.0744527,0.0518367,-0.0184253,0.0933804,0.0444095,-0.0267514,0.0262234,-0.0003576,0.0010589,0.0332133,-0.0290957,-0.0098077,0.0363584,-0.0488285,-0.0168584,0.0389814,-0.0633135,-0.0447106,0.0021432,-0.0051676,0.0031791,-0.0000426,-0.0427171,-0.0096073,-0.0049817,-0.0603577,-0.0296867,-0.0071979,-0.0818445,-0.0460862,-0.0189659,-0.0013733,0.0002015,-0.0244147,-0.0316603,-0.0134008,-0.0271653,-0.0503664,-0.0295971,-0.0289167,-0.0717148,-0.0469845,-0.0372356,0.0157938,-0.0006042,-0.0438686,-0.0056490,-0.0054019,-0.0487167,-0.0243955,-0.0167397,-0.0500479,-0.0411329,-0.0326617,-0.0007163,0.0001592
-0.0104556,0.0856903,0.0423315,0.0240896,0.0678361,0.0177142,0.0497720,0.0590299,0.0034877,0.0740463,0.0519850,-0.0164487,0.0941057,0.0435937,-0.0233475,0.0262610,0.0002132,0.0027052,0.0331867,-0.0276942,-0.0085054,0.0348679,-0.0490124,-0.0167545,0.0381925,-0.0630752,-0.0433414,0.0020483,-0.0056717,0.0036745,0.0000050,-0.0420743,-0.0082192,-0.0049256,-0.0600534,-0.0300793,-0.0066057,-0.0825201,-0.0463184,-0.0186080,-0.0013399,-0.0004619,-0.0256849,-0.0317996,-0.0140100,-0.0264584,-0.0499312,-0.0287546,-0.0295111,-0.0718733,-0.0467134,-0.0372147,0.0155728,-0.0024025,-0.0443738,-0.0056142,-0.0062936,-0.0495753,-0.0246929,-0.0177842,-0.0511443,-0.0409581,-0.0335776,-0.0007218,0.0037670
-0.0103758,0.0870159,0.0376911,0.0237140,0.0678810,0.0151453,0.0495589,0.0577490,0.0020861,0.0734337,0.0477106,-0.0153405,0.0923573,0.0382433,-0.0204773,0.0266313,0.0000628,0.0032138,0.0330223,-0.0277452,-0.0079393,0.0354713,-0.0484495,-0.0176197,0.0388698,-0.0619065,-0.0450380,0.0020380,-0.0056303,0.0041727,0.0009273,-0.0423754,-0.0080822,-0.0035063,-0.0602981,-0.0303255,-0.0045733,-0.0822109,-0.0482912,-0.0184937,-0.0013013,-0.0006487,-0.0250534,-0.0316309,-0.0137673,-0.0262978,-0.0509713,-0.0289329,-0.0287038,-0.0725053,-0.0482354,-0.0369228,0.0154097,-0.0036886,-0.0442415,-0.0054829,-0.0080138,-0.0487494,-0.0243608,-0.0195474,-0.0506432,-0.0407522,-0.0360684,0.0015499,0.0044885
-0.0095884,0.0900656,0.0251842,0.0235678,0.0686804,0.0080517,0.0495393,0.0554938,-0.0000592,0.0749097,0.0413651,-0.0119621,0.0941805,0.0298432,-0.0121968,0.0259898,-0.0004445,0.0044960,0.0320400,-0.0291791,-0.0057351,0.0356653,-0.0478606,-0.0155232,0.0387127,-0.0614225,-0.0436202,0.0022153,-0.0050537,0.0045643,0.0020891,-0.0428269,-0.0070434,-0.0015407,-0.0604940,-0.0288934,-0.0011652,-0.0812908,-0.0467123,-0.0179688,-0.0012304,-0.0016802,-0.0236159,-0.0319900,-0.0131630,-0.0249691,-0.0510252,-0.0282259,-0.0263269,-0.0726461,-0.0478306,-0.0359232,0.0150416,-0.0073641,-0.0431356,-0.0058453,-0.0115575,-0.0485163,-0.0250759,-0.0217548,-0.0517768,-0.0412547,-0.0379963,0.0006714,0.0056019
-0.0072131,0.0913791,0.0065060,0.0261488,0.0687558,-0.0025878,0.0516752,0.0517145,-0.0030348,0.0774357,0.0344068,-0.0038279,0.0970630,0.0212902,0.0044672,0.0260741,-0.0007964,0.0080370,0.0319649,-0.0289479,-0.0022182,0.0368536,-0.0456153,-0.0125607,0.0433651,-0.0576093,-0.0433401,0.0017106,-0.0050798,0.0059544,0.0034573,-0.0420245,-0.0056044,0.0038959,-0.0602377,-0.0267069,0.0078322,-0.0810895,-0.0448454,-0.0181742,-0.0007860,-0.0041022,-0.0224167,-0.0319751,-0.0134029,-0.0230768,-0.0516174,-0.0267148,-0.0224200,-0.0736859,-0.0432854,-0.0351072,0.0143721,-0.0138842,-0.0412556,-0.0073882,-0.0174289,-0.0454595,-0.0271002,-0.0262076,-0.0474951,-0.0423095,-0.0397519,0.0013095,-0.0011515
-0.0064156,0.0941309,0.0031900,0.0252475,0.0705689,-0.0057275,0.0488485,0.0481240,-0.0007721,0.0734829,0.0275686,0.0016272,0.0874369,0.0116057,0.0080557,0.0250689,-0.0031957,0.0096045,0.0279263,-0.0303178,0.0025712,0.0341901,-0.0383955,-0.0113109,0.0408871,-0.0275149,-0.0398375,0.0012843,-0.0047425,0.0062683,0.0025186,-0.0430385,-0.0062542,0.0087250,-0.0444101,-0.0352609,0.0181915,-0.0307196,-0.0511384,-0.0174963,-0.0006872,-0.0054684,-0.0213674,-0.0311659,-0.0164228,-0.0138498,-0.0364712,-0.0418739,-0.0043399,-0.0290903,-0.0621041,-0.0343138,0.0150624,-0.0159285,-0.0403840,-0.0066855,-0.0195565,-0.0373362,-0.0240459,-0.0359091,-0.0296107,-0.0232900,-0.0571782,-0.0023885,0.0041444
-0.0085820,0.0969638,0.0036231,0.0244829,0.0706498,0.0002659,0.0457239,0.0483343,0.0108415,0.0639736,0.0237996,0.0210815,0.0744997,0.0057643,0.0365104,0.0227469,-0.0029317,0.0145501,0.0280802,-0.0301649,0.0034047,0.0379703,-0.0269100,-0.0104277,0.0420133,-0.0063310,-0.0266836,0.0008175,-0.0050735,0.0065938,0.0080393,-0.0394054,-0.0112110,0.0212306,-0.0253928,-0.0344865,0.0254485,-0.0047832,-0.0336314,-0.0149437,0.0000705,-0.0078150,-0.0130208,-0.0284730,-0.0234112,0.0052695,-0.0171123,-0.0430327,0.0139016,0.0026618,-0.0482657,-0.0304452,0.0157354,-0.0222230,-0.0295391,-0.0086263,-0.0278683,-0.0102087,-0.0093892,-0.0444758,-0.0034582,0.0105981,-0.0521855,-0.0039607,-0.0065506
-0.0075647,0.0944854,0.0189538,0.0229721,0.0698164,0.0105007,0.0419127,0.0461014,0.0021405,0.0524312,0.0215675,-0.0148315,0.0463017,0.0004519,-0.0304178,0.0227905,-0.0043441,0.0093724,0.0288651,-0.0278501,-0.0068755,0.0362705,-0.0185322,-0.0182034,0.0346291,0.0023791,-0.0246942,0.0011006,-0.0044888,0.0056613,0.0089986,-0.0364231,-0.0188653,0.0187999,-0.0161915,-0.0351221,0.0196332,0.0039451,-0.0243765,-0.0158209,0.0003049,-0.0050470,-0.0094421,-0.0241499,-0.0257813,0.0042158,-0.0071010,-0.0412285,0.0080758,0.0137458,-0.0355480,-0.0311415,0.0178960,-0.0155785,-0.0264020,-0.0040595,-0.0262843,-0.0095393,0.0012011,-0.0411117,-0.0074802,0.0222442,-0.0384553,-0.0054048,-0.0009471
-0.0050302,0.0949811,0.0093747,0.0240996,0.0698193,0.0041515,0.0421417,0.0408441,-0.0030390,0.0492358,0.0094911,-0.0174117,0.0337973,-0.0121565,-0.0326485,0.0245449,-0.0039037,0.0091763,0.0328116,-0.0231986,-0.0110143,0.0366322,-0.0088817,-0.0197767,0.0314345,0.0142368,-0.0105484,0.0008396,-0.0045673,0.0060127,0.0115098,-0.0300134,-0.0247840,0.0191821,-0.0040424,-0.0356645,0.0124157,0.0125437,-0.0123432,-0.0171818,0.0003753,-0.0053356,-0.0061689,-0.0176234,-0.0320039,0.0052070,0.0039666,-0.0414583,0.0022190,0.0237811,-0.0225418,-0.0331932,0.0183546,-0.0164536,-0.0232663,0.0010489,-0.0324791,-0.0090640,0.0131210,-0.0438467,-0.0156974,0.0301592,-0.0333944,-0.0015847,-0.0037026
-0.0015726,0.0944031,-0.0038607,0.0290217,0.0681875,-0.0034574,0.0445415,0.0381770,-0.0060269,0.0488965,0.0043143,-0.0195221,0.0257913,-0.0165549,-0.0354240,0.0255424,-0.0044299,0.0133214,0.0357991,-0.0202767,-0.0088930,0.0397389,-0.0062523,-0.0162392,0.0325107,0.0156393,-0.0051405,0.0004796,-0.0044972,0.0070824,0.0149812,-0.0259056,-0.0225590,0.0244501,0.0005479,-0.0313888,0.0130714,0.0132418,-0.0074087,-0.0188736,0.0007613,-0.0080923,-0.0013971,-0.0106989,-0.0340004,0.0091343,0.0123629,-0.0380533,0.0002706,0.0277523,-0.0180862,-0.0331207,0.0178764,-0.0223725,-0.0176604,0.0069552,-0.0398830,-0.0035858,0.0208542,-0.0461711,-0.0159856,0.0332586,-0.0341307,0.0092538,-0.0005322
0.0045426,0.0929097,-0.0038820,0.0294632,0.0668406,-0.0015112,0.0508730,0.0350312,0.0016747,0.0451347,0.0045132,-0.0131451,0.0196567,-0.0136140,-0.0286657,0.0299617,-0.0028311,0.0172520,0.0419867,-0.0197119,-0.0087037,0.0423922,-0.0047344,-0.0083954,0.0312530,0.0122873,-0.0002824,0.0005015,-0.0068082,0.0029913,0.0152299,-0.0298408,-0.0197600,0.0228538,0.0045961,-0.0291821,0.0110499,0.0116886,-0.0053262,-0.0160430,0.0075698,-0.0116302,0.0056386,-0.0089703,-0.0359788,0.0131833,0.0221732,-0.0308193,-0.0016830,0.0287949,-0.0167612,-0.0289508,0.0237222,-0.0219389,-0.0123185,0.0142045,-0.0438853,-0.0023505,0.0303499,-0.0428895,-0.0219545,0.0373744,-0.0357576,0.0121646,0.0052224
0.0017934,0.0954792,0.0008631,0.0291350,0.0690450,0.0009593,0.0490927,0.0368195,0.0037937,0.0460567,0.0055514,-0.0114682,0.0190445,-0.0104118,-0.0285019,0.0288255,-0.0050923,0.0165381,0.0417215,-0.0177573,-0.0084360,0.0423629,-0.0024215,-0.0086243,0.0302282,0.0139786,0.0021939,0.0003235,-0.0065732,0.0046220,0.0160790,-0.0280375,-0.0199276,0.0230966,0.0046024,-0.0287553,0.0096850,0.0129768,-0.0062676,-0.0169909,0.0065459,-0.0112541,0.0041346,-0.0052708,-0.0358354,0.0125205,0.0230660,-0.0328816,-0.0032880,0.0316706,-0.0160280,-0.0300674,0.0239192,-0.0224232,-0.0120976,0.0149774,-0.0436723,-0.0028133,0.0307760,-0.0437945,-0.0210792,0.0386275,-0.0358109,0.0027159,-0.0016431
